period,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.weather,appCat.utilities,id
18,6.2,-0.19166666666666665,0.5499999999999999,0.11463651921236757,16132.71400094033,15.0,12.0,1035.992,2423.376,3697.326,20.066,0.0,0.0,69.495,392.298,50.836999999999996,0.0,0.0,0.0,AS14.16
19,7.0,-0.25833333333333336,0.6166666666666667,0.12042914090624318,15472.503000259409,12.0,12.0,958.838,2562.6130000000003,2359.2580000000003,20.066,0.0,0.0,67.466,412.4,50.836999999999996,0.0,0.0,0.0,AS14.16
20,6.75,-0.3,0.6583333333333333,0.1312853392618927,17004.549999952324,9.0,5.0,1369.702,3014.849,2503.974,20.066,0.0,0.0,67.375,536.268,50.836999999999996,0.0,5.22,19.138,AS14.16
21,7.0,-0.26666666666666666,0.725,0.09344824989604644,17745.0030002594,9.0,5.0,1493.504,3227.974,2555.2720000000004,65.345,0.0,0.0,67.375,607.9069999999999,9.888,0.0,5.22,19.138,AS14.16
22,6.4,-0.16666666666666666,0.6583333333333333,0.09501868148268659,9107.750000238415,13.0,6.0,1472.977,3122.213,2555.2720000000004,65.345,0.0,0.0,67.375,607.182,9.888,0.0,5.22,19.138,AS14.16
23,7.2,-0.15,0.75,0.13298459953061822,12160.553000211716,14.0,6.0,1499.223,2842.12,2554.2580000000003,76.39800000000001,0.0,0.0,50.22,565.825,9.888,0.0,5.22,19.138,AS14.16
24,6.6,-0.08333333333333333,0.7833333333333333,0.13053760533483896,8310.829000234602,13.0,3.0,977.669,1493.252,451.091,144.03,162.983,0.0,38.266,486.302,0.0,0.0,5.22,19.138,AS14.16
25,7.0,0.08333333333333333,0.7833333333333333,0.12255168298845148,8467.34699988365,12.0,3.0,978.599,1674.914,309.06600000000003,144.03,162.983,0.0,28.208,575.8919999999999,0.0,0.0,5.22,19.138,AS14.16
26,7.0,0.375,0.7833333333333333,0.08923876664013104,6880.934000253676,16.0,3.0,574.806,1169.607,164.35000000000002,144.03,162.983,0.0,20.146,452.024,0.0,0.0,0.0,0.0,AS14.16
27,6.4,0.4083333333333334,0.6833333333333332,0.08241170789355336,4779.248000144961,17.0,4.0,409.693,764.602,113.052,98.75099999999999,162.983,0.0,26.198,378.37,0.0,0.0,0.0,0.0,AS14.16
28,7.0,0.47500000000000003,0.75,0.08145282750904087,4974.410000324252,13.0,3.0,572.413,846.5709999999999,113.052,98.75099999999999,162.983,0.0,26.198,384.078,0.0,0.0,0.0,0.0,AS14.16
29,6.6,0.6416666666666667,0.6833333333333332,0.0497600576092574,1786.9220004081724,13.0,5.0,627.017,890.622,113.052,87.698,162.983,0.0,26.198,419.24399999999997,0.0,0.0,0.0,0.0,AS14.16
30,7.25,0.8166666666666668,0.6416666666666667,0.0511913920959401,1402.6330008506775,12.0,8.0,754.763,877.1510000000001,0.0,0.0,0.0,0.0,23.196,287.411,0.0,0.0,0.0,0.0,AS14.16
31,7.0,0.5499999999999999,0.6083333333333334,0.06900324850586938,1489.4590010643008,15.0,8.0,816.219,610.154,0.0,102.41,0.0,0.0,31.381,191.858,0.0,0.0,0.0,0.0,AS14.16
32,6.8,0.3416666666666666,0.6583333333333333,0.07062575585126829,3599.238000154497,11.0,12.0,1042.0330000000001,1187.402,1118.142,102.41,0.0,0.0,31.381,379.327,0.0,0.0,0.0,0.0,AS14.16
33,7.2,0.6083333333333333,0.6583333333333333,0.09372632677792618,3486.917000055315,12.0,11.0,985.146,1184.392,1118.142,102.41,0.0,0.0,25.329,333.004,0.0,0.0,0.0,0.0,AS14.16
34,7.0,0.6972222222222223,0.6916666666666668,0.08803574035817308,3284.4799997806567,8.0,12.0,813.185,1102.4230000000002,1118.142,102.41,0.0,0.0,25.329,327.296,0.0,0.0,0.0,0.0,AS14.16
35,7.25,0.7638888888888888,0.75,0.08123529442729235,4019.602999448778,7.0,10.0,1054.992,1530.5610000000001,1180.6670000000001,102.41,0.0,0.0,39.422,325.45,0.0,0.0,0.0,0.0,AS14.16
36,6.6,0.6888888888888888,0.7583333333333333,0.06739651070100684,4222.9669976234445,5.0,7.0,938.383,1954.063,1385.095,102.41,0.0,0.0,27.292,335.63800000000003,0.0,0.0,0.0,0.0,AS14.16
37,7.25,0.9138888888888889,0.7083333333333334,0.0566580732249616,5076.002997636797,6.0,8.0,1093.127,2627.321,1385.095,139.93,0.0,0.0,23.128,339.523,0.0,0.0,4.01,0.0,AS14.16
38,5.4,0.8805555555555555,0.5416666666666666,0.0573240759805728,4136.502998590469,9.0,5.0,918.798,2304.484,612.011,139.93,0.0,0.0,23.128,152.05399999999997,0.0,0.0,4.01,0.0,AS14.16
39,7.2,0.7138888888888889,0.6416666666666667,0.04085229293270277,4470.197998285294,14.0,16.0,1101.754,2323.567,612.011,139.93,0.0,0.0,23.128,174.505,0.0,0.0,4.01,0.0,AS14.16
40,6.75,0.5750000000000001,0.6,0.10000407864698846,4525.740998268127,14.0,18.0,1102.668,2373.1330000000003,612.011,139.93,0.0,0.0,28.174,174.505,0.0,0.0,4.01,0.0,AS14.16
41,7.2,0.375,0.6083333333333334,0.11876569143034038,4055.153998136521,16.0,18.0,819.7239999999999,2079.538,549.486,139.93,0.0,0.0,14.081,141.185,0.0,0.0,4.01,0.0,AS14.16
42,8.0,0.4083333333333334,0.6416666666666667,0.1409575739738782,3355.7479994297037,24.0,18.0,676.809,1353.999,345.058,139.93,0.0,0.0,14.081,208.589,0.0,0.0,4.01,0.0,AS14.16
43,7.0,0.19999999999999998,0.725,0.13327629797738483,3342.5119998455048,27.0,21.0,827.6189999999999,1247.391,765.559,132.667,0.0,0.0,12.068000000000001,254.782,0.0,0.0,0.0,0.0,AS14.16
44,7.0,0.3,0.8583333333333334,0.13759886542629926,2889.556000232697,27.0,20.0,782.491,1424.939,466.35699999999997,132.667,0.0,0.0,17.091,254.782,0.0,0.0,0.0,0.0,AS14.16
45,7.0,0.20000000000000004,0.7583333333333333,0.14080319710285316,2681.436000585556,27.0,10.0,705.837,1424.961,466.35699999999997,132.667,0.0,0.0,17.091,232.33100000000002,0.0,0.0,0.0,0.0,AS14.16
46,8.0,0.45,0.7999999999999999,0.09843069620190799,3555.3550014495854,29.0,7.0,868.377,1782.617,560.731,132.667,0.0,0.0,12.045,371.476,124.535,0.0,0.0,0.0,AS14.16
47,7.209544240978182,0.5832714944266323,0.7901128172528886,0.08246958446407525,5795.759001493457,28.0,7.0,1246.47,2224.877,1627.475,132.667,0.0,0.0,12.045,902.03,124.535,0.0,0.0,0.0,AS14.16
48,7.0,0.41660482775996566,0.7901128172528886,0.0671802827164402,6278.461001396181,20.0,6.0,1935.576,2464.261,1627.475,161.794,0.0,0.0,27.118000000000002,910.4749999999999,124.535,11.114,0.0,13.048,AS14.16
49,7.333333333333333,0.6666048277599657,0.7345572616973329,0.06334770495770053,5943.868000745775,13.0,2.0,1514.797,1743.2800000000002,2111.587,29.127,0.0,0.0,20.096,846.2579999999999,124.535,11.114,0.0,13.048,AS14.16
1,7.2,0.6027777777777777,0.9805555555555555,,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.17
2,7.333333333333333,0.6305555555555555,0.9249999999999999,,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.17
3,6.2,0.5194444444444445,0.7694444444444445,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.17
4,6.4,0.4694444444444445,0.6777777777777777,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.17
5,7.25,0.4694444444444444,0.6361111111111111,,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.17
6,8.0,0.5694444444444445,0.6694444444444444,,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.17
7,7.225666233960853,0.5355590739297192,0.6260838885573352,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.17
8,7.225666233960853,0.5238959256372162,0.6382788882257816,,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.17
9,7.225666233960853,0.6233438884558243,0.6949183323386725,,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.17
10,7.225666233960853,0.689458517941099,0.7848911097848966,,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.17
11,7.225666233960853,0.6639064807597072,0.7831972205644541,,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.17
12,7.225666233960853,0.5966877769116486,0.739836664677345,0.042302883778457,1630.727999687195,13.0,2.0,132.624,456.231,249.904,0.0,0.0,0.0,111.485,937.537,0.0,0.0,0.0,0.0,AS14.17
13,7.4,0.6305731474263739,0.7831972205644541,0.10513865611645715,6859.241999149318,13.0,1.0,19424.646,7428.387,1645.738,0.0,0.0,49.206,156.647,2565.4629999999997,0.0,0.0,0.0,0.0,AS14.17
14,7.4,0.5977918512744325,0.7932244431182299,0.1343489665956329,12837.96199989318,12.0,1.0,21416.505,17403.528,3312.2960000000003,0.0,0.0,49.206,300.332,3921.3509999999997,64.724,0.0,0.0,17.126,AS14.17
15,7.4,0.6316772217891576,0.8032516656720058,0.1182849004218256,18311.88799929618,12.0,1.0,23816.437,20213.386,5457.905,0.0,0.0,49.206,335.518,5475.593,199.966,0.0,0.0,17.126,AS14.17
16,7.0,0.6433403700816607,0.7910566660035595,0.12850966799601937,30266.228999376297,6.0,1.0,24706.077,22637.144999999997,6179.8769999999995,0.0,0.0,49.206,371.712,6750.661,890.0849999999999,0.0,0.0,59.265,AS14.17
17,7.5,0.6272257405963859,0.8344172218906687,0.11742850143837573,33764.34599900246,4.0,1.0,24835.397,23926.201999999997,7971.528,0.0,0.0,318.528,398.812,8124.607,890.0849999999999,0.0,0.0,69.131,AS14.17
18,7.2,0.5611111111111111,0.8444444444444444,0.12180087031566735,39213.23900079728,6.0,1.0,25307.352,25176.963,10791.666000000001,0.0,0.0,318.528,400.246,8656.252,890.0849999999999,0.0,0.0,154.582,AS14.17
19,7.2,0.49444444444444446,0.7777777777777778,0.10891066021838179,39809.857002735145,6.0,1.0,6679.311,23094.958,11432.226,0.0,0.0,269.322,400.296,8528.836,1153.252,0.0,0.0,154.582,AS14.17
20,7.2,0.5277777777777778,0.8111111111111112,0.11862186729042301,43261.35300278664,7.0,1.0,5064.012,17063.266,10556.682,0.0,0.0,299.443,460.772,8334.358,1418.4779999999998,0.0,0.0,137.456,AS14.17
21,6.8,0.49444444444444446,0.7777777777777778,0.1418211195877976,43530.05500507355,15.0,1.0,3255.84,15659.218,10091.415,21.08,0.0,299.443,470.74,9313.206,1478.683,0.0,0.0,137.456,AS14.17
22,8.0,0.5499999999999999,0.8333333333333334,0.11497521876122074,32167.248004674908,11.0,1.0,2478.834,13542.41,9369.443,21.08,0.0,299.443,466.845,8150.621,848.329,0.0,0.0,95.317,AS14.17
23,7.25,0.5499999999999999,0.8333333333333334,0.1209691159470843,34504.80600643157,11.0,1.0,2886.1369999999997,13775.494,8509.876,21.08,0.0,30.121,1020.991,9546.877,9042.936,0.0,0.0,190.535,AS14.17
24,7.4,0.6166666666666667,0.8666666666666667,0.13400899847018385,33065.591006040566,13.0,3.0,3333.9719999999998,16102.178,7550.969999999999,21.08,0.0,819.851,1207.054,9190.679,9180.717,0.0,0.0,114.40100000000001,AS14.17
25,7.5,0.5916666666666667,0.8916666666666666,0.13393291461678494,34642.21500420569,14.0,3.0,3797.6279999999997,11998.401,7232.654,21.08,0.0,986.645,1349.832,9149.767,9068.104,0.0,0.0,185.607,AS14.17
26,7.2,0.525,0.8916666666666666,0.1127940148478378,32708.88900446891,14.0,4.0,4842.894,10436.501,8746.58,21.08,0.0,992.767,1372.853,9438.362000000001,8866.552,0.0,0.0,205.681,AS14.17
27,7.0,0.325,0.9249999999999999,0.10455198185713417,31514.532004594796,7.0,4.0,4517.927,9743.966,8961.291,0.0,0.0,1059.826,1372.081,8058.494000000001,8671.105,0.0,0.0,205.681,AS14.17
28,7.0,0.19166666666666665,0.9249999999999999,0.13468639261296192,35175.75400567054,10.0,7.0,4648.29,11249.749,9739.803,0.0,0.0,1059.826,1383.148,8345.067000000001,8627.182999999999,0.0,0.0,205.681,AS14.17
29,7.25,0.15,0.9666666666666667,0.12450339385670446,33099.19100379943,10.0,8.0,4259.466,10398.121000000001,10631.384,0.0,0.0,1059.826,903.1270000000001,6113.035,432.576,0.0,0.0,100.59700000000001,AS14.17
30,7.0,0.21666666666666667,0.9666666666666667,0.10820724730134007,36111.95600318908,6.0,6.0,3374.214,7300.058,9685.119999999999,0.0,0.0,270.096,627.338,6230.845,294.795,0.0,0.0,91.28,AS14.17
31,7.0,0.2416666666666667,1.0083333333333333,0.09752203570400349,39304.49400305748,8.0,7.0,4705.685,9556.8,10339.654999999999,0.0,0.0,1008.32,487.66499999999996,6164.821,426.947,206.937,0.0,36.123000000000005,AS14.17
32,7.0,0.25,1.0083333333333333,0.09502670244942533,38522.27700161934,7.0,6.0,3853.001,8889.265,12393.684,0.0,0.0,1350.279,352.21000000000004,5528.17,564.327,206.937,0.0,20.08,AS14.17
33,6.75,0.5166666666666667,1.0416666666666667,0.08518301340976782,42101.954999685295,6.0,5.0,4156.813,11555.983,13016.597,0.0,0.0,1334.472,494.146,6308.448,737.316,206.937,0.0,20.08,AS14.17
34,7.2,0.5499999999999999,1.0416666666666667,0.0882219888054454,41509.68199896813,3.0,2.0,4986.505000000001,10239.141,13190.13,0.0,0.0,1334.472,490.26200000000006,7346.587,862.5820000000001,206.937,0.0,77.521,AS14.17
35,7.2,0.5750000000000001,1.0,0.1097328459153019,42442.15399885178,3.0,1.0,5963.001,10689.555,13054.555,0.0,0.0,1334.472,428.185,7906.405000000001,862.5820000000001,206.937,0.0,77.521,AS14.17
36,7.2,0.375,1.0,0.11417693026592157,41724.83199810983,3.0,1.0,6402.223,11145.265,15010.235999999999,0.0,0.0,1334.472,460.02000000000004,9249.67,1068.596,206.937,0.0,97.68,AS14.17
37,7.0,0.4416666666666667,1.0,0.12401842082927671,32749.02899813653,1.0,0.0,4402.145,8481.475,12637.623,0.0,0.0,578.304,461.153,8175.666,1057.316,0.0,0.0,81.631,AS14.17
38,7.0,0.46666666666666673,1.0,0.12285256297323804,34180.976998090744,1.0,1.0,4905.733,13312.282,10116.110999999999,0.0,0.0,213.228,1221.891,8868.806,874.11,0.0,0.0,77.6,AS14.17
39,7.2,0.43333333333333335,1.0,0.12461927878922548,32196.156000852578,3.0,2.0,5020.358,13486.383,8361.08,0.0,0.0,217.233,1082.274,7958.697,897.434,0.0,0.0,105.697,AS14.17
40,7.0,0.43333333333333335,1.0,0.10941548289398306,32999.00900053977,3.0,4.0,4314.027,14643.81,8652.074,0.0,0.0,217.233,1086.535,8013.478000000001,756.325,0.0,0.0,52.905,AS14.17
41,7.0,0.4777777777777778,0.9444444444444445,0.11318236924365234,31884.557000875462,4.0,4.0,3337.367,14879.569,8986.881,0.0,0.0,217.233,1080.574,6969.207,756.325,0.0,0.0,57.924,AS14.17
42,7.0,0.6777777777777777,0.9444444444444445,0.12844492191429324,25290.504002571095,4.0,4.0,2783.371,14468.072,5866.3279999999995,0.0,0.0,217.233,1069.135,4660.687,550.3109999999999,0.0,0.0,37.765,AS14.17
43,7.2,0.611111111111111,0.9444444444444443,0.13445340886267032,33655.000003337846,3.0,4.0,2739.58,17929.844,8166.27,0.0,0.0,324.68000000000006,1062.743,6712.429,1062.349,0.0,0.0,37.765,AS14.17
44,7.4,0.6111111111111112,0.9444444444444443,0.13211342729824252,27770.152004003514,4.0,3.0,1793.35,14748.089,6679.808,0.0,0.0,311.55400000000003,271.981,5595.884,998.9229999999999,0.0,0.0,40.775,AS14.17
45,6.6,0.5777777777777778,0.9444444444444443,0.12198798066508099,30065.191001892083,2.0,4.0,1492.801,16128.472,7944.749,0.0,0.0,256.297,271.762,6134.045,874.6619999999999,0.0,0.0,12.678,AS14.17
46,7.25,0.6777777777777777,0.9444444444444443,0.11460215374899374,35594.06400299072,3.0,2.0,1808.342,18097.184999999998,8967.565,0.0,0.0,287.425,273.79,5840.007,1342.5149999999999,0.0,0.0,8.029,AS14.17
47,7.2,0.7333333333333334,0.9,0.10147936080852828,40352.25800418854,3.0,2.0,16783.216,18781.988,8250.522,0.0,2562.907,287.425,281.139,7791.058,1631.749,0.0,0.0,3.01,AS14.17
48,7.2,0.6333333333333333,0.9,0.10754963494434495,43002.53000211716,7.0,3.0,17576.78,22168.631999999998,9745.694,0.0,2562.907,639.742,358.60699999999997,7858.775,2747.273,0.0,0.0,11.045,AS14.17
49,8.0,0.7333333333333334,0.8583333333333334,0.11849502846248881,34829.04899978639,7.0,4.0,17877.627,21017.144,7445.7519999999995,0.0,2562.907,383.445,371.10699999999997,5612.084,1963.8089999999997,0.0,0.0,11.045,AS14.17
50,7.2,0.8333333333333334,0.8250000000000001,0.12193143326527889,37557.05399918557,6.0,6.0,31370.295,20942.99,7958.799,0.0,2562.907,383.445,343.479,7363.157,1971.979,0.0,0.0,8.035,AS14.17
51,6.75,0.8583333333333334,0.7000000000000001,0.12972575922610693,34338.46499800683,6.0,4.0,31319.386,18316.509,7276.707,0.0,2562.907,642.597,341.736,6571.48,2725.509,0.0,0.0,11.114,AS14.17
52,7.0,0.8250000000000001,0.6666666666666666,0.13615821004222425,29746.168995618824,5.0,4.0,31097.045000000002,16772.588,6619.161,0.0,2562.907,611.469,331.527,6436.427,3966.75,0.0,0.0,11.114,AS14.17
53,7.0,0.8250000000000001,0.6833333333333332,0.13862744440797994,24695.696994304657,4.0,4.0,27460.393,18019.953,5422.456,60.552,0.0,611.469,335.371,5190.691,4069.46,0.0,0.0,45.997,AS14.17
54,8.0,0.9249999999999999,0.6833333333333332,0.11840836861979849,27316.707994699475,0.0,4.0,26885.055,14574.324,3940.32,60.552,5364.334,259.152,222.34799999999998,4935.454,2953.936,0.0,0.0,53.019000000000005,AS14.17
55,7.0,0.9249999999999999,0.725,0.13034624661747796,28354.356997966763,1.0,3.0,32071.621,13084.539,3940.32,60.552,5364.334,259.152,189.498,5525.566,3871.241,0.0,0.0,53.019000000000005,AS14.17
56,9.666666666666666,0.5916666666666667,0.7583333333333333,0.16826687280811026,26570.236998319622,8.0,4.0,19085.846999999998,10861.856,3237.929,60.552,5364.334,259.152,199.572,4847.719,14392.041000000001,0.0,0.0,62.048,AS14.17
57,7.669471386735238,0.5552221957166803,0.8567919779718626,0.15451608480684256,27436.581999778744,8.0,4.0,19068.49,10534.478000000001,1892.1450000000002,60.552,5364.334,0.0,181.288,4266.697,13566.459,0.0,0.0,58.969,AS14.17
58,7.5,0.5885555290500136,0.890125311305196,0.15624851455680253,24130.420000791546,8.0,4.0,18694.432,9378.157000000001,303.914,60.552,5364.334,0.0,167.95,3970.8720000000003,12085.923999999999,0.0,0.0,106.92500000000001,AS14.17
1,6.0,-0.6305555555555555,0.48611111111111116,0.09362510069082974,24031.14099860192,37.0,0.0,8156.857,17674.894,26.125,0.0,0.0,0.0,858.387,284.015,0.0,2.006,0.0,0.0,AS14.19
2,6.6,-0.7416666666666667,0.47500000000000003,0.09738336578398417,20693.54799699784,41.0,1.0,7044.448,14933.922,268.64300000000003,0.0,0.0,0.0,788.919,469.377,0.0,68.863,0.0,0.0,AS14.19
3,6.6,-0.6083333333333334,0.6083333333333333,0.10776553185215998,18668.657995700836,42.0,2.0,4652.008,14312.56,831.492,0.0,0.0,0.0,372.556,424.044,0.0,72.91,0.0,0.0,AS14.19
4,7.4,-0.44166666666666665,0.6749999999999999,0.12584783540709849,19425.28399682045,48.0,4.0,4687.872,15022.991,916.768,0.0,0.0,0.0,364.098,356.425,0.0,72.91,0.0,0.0,AS14.19
5,7.0,-0.44166666666666665,0.7416666666666667,0.11762020612490542,18306.70199561119,48.0,4.0,7181.233,12278.983,890.643,0.0,0.0,0.0,360.955,356.425,0.0,72.91,0.0,0.0,AS14.19
6,7.2,-0.3,0.8666666666666667,0.1204317715958596,19709.25799632072,42.0,5.0,6986.426,13557.187,890.643,0.0,0.0,0.0,351.319,356.425,238.217,72.91,0.0,0.0,AS14.19
7,6.4,-0.19999999999999998,0.8333333333333334,0.12452377212369874,18866.330997705456,37.0,5.0,6666.814,14997.855,890.643,0.0,0.0,0.0,351.214,216.679,238.217,79.726,0.0,0.0,AS14.19
8,7.6,-0.2333333333333333,0.9,0.11535026318553215,17126.14099955558,33.0,4.0,6371.714,14014.575,648.125,0.0,0.0,0.0,344.806,73.997,238.217,12.869,0.0,0.0,AS14.19
9,6.6,-0.13333333333333333,0.7999999999999999,0.10271774360290033,17526.00500082969,27.0,3.0,6174.817,15226.145,85.27600000000001,0.0,0.0,0.0,323.51300000000003,47.717,238.217,8.822,0.0,0.0,AS14.19
10,7.0,-0.20000000000000004,0.6666666666666666,0.10589555925987316,19722.39200186729,28.0,1.0,7037.009,16377.222,0.0,0.0,0.0,0.0,423.62800000000004,267.123,238.217,8.822,0.0,0.0,AS14.19
11,8.0,-0.2333333333333333,0.7333333333333334,0.11780090853184705,20911.799002885815,34.0,1.0,4802.373,16776.345,0.0,0.0,360.982,0.0,438.742,320.493,238.217,8.822,0.0,0.0,AS14.19
12,7.25,-0.375,0.7333333333333334,0.11181809301266919,17192.46900320053,36.0,1.0,4708.924,13225.619,0.0,0.0,360.982,0.0,443.35200000000003,320.493,0.0,8.822,0.0,0.0,AS14.19
13,6.6,-0.5416666666666666,0.7999999999999999,0.1201461096521252,17457.040004730225,46.0,1.0,5623.613,11471.976,0.0,0.0,360.982,0.0,457.50800000000004,535.073,0.0,0.0,0.0,0.0,AS14.19
14,6.8,-0.5750000000000001,0.7999999999999999,0.12212931681971033,18505.21800494194,51.0,3.0,6033.0740000000005,12215.21,0.0,0.0,360.982,0.0,455.71000000000004,487.356,0.0,0.0,0.0,53.342,AS14.19
15,7.2,-0.6416666666666667,0.8333333333333334,0.1295439803814126,18426.17700600624,57.0,4.0,5901.115,12249.2,0.0,0.0,360.982,0.0,473.96500000000003,487.356,0.0,0.0,0.0,53.342,AS14.19
16,6.75,-0.6916666666666668,0.8916666666666666,0.11550732321984675,15524.23800587654,50.0,4.0,7637.406,10566.637,0.0,0.0,360.982,0.0,310.547,335.564,0.0,0.0,0.0,53.342,AS14.19
17,6.8,-0.6916666666666668,0.8583333333333334,0.11136367879682162,16084.916006326674,45.0,4.0,7996.09,11142.316,0.0,0.0,0.0,0.0,287.60699999999997,343.656,0.0,0.0,0.0,53.342,AS14.19
18,7.2,-0.45,0.8250000000000001,0.10666882329313372,15456.266006231308,43.0,3.0,7960.341,10462.321,0.0,0.0,0.0,0.0,283.79200000000003,732.681,0.0,0.0,0.0,53.342,AS14.19
19,7.2,-0.3833333333333333,0.8916666666666666,0.0950420841651234,13127.631002426147,38.0,3.0,6791.087,8346.264000000001,0.0,0.0,0.0,0.0,281.793,744.977,0.0,0.0,0.0,53.342,AS14.19
20,7.0,-0.25,0.8583333333333334,0.10451978805321253,15226.143001079561,45.0,1.0,8771.04,10188.453000000001,0.0,0.0,0.0,0.0,311.036,953.502,0.0,42.282,0.0,0.0,AS14.19
21,6.4,-0.35000000000000003,0.8916666666666666,0.10671987316875892,16456.8060002327,41.0,0.0,8983.797,11124.699,0.0,0.0,0.0,0.0,363.75300000000004,972.7040000000001,0.0,54.952999999999996,0.0,0.0,AS14.19
22,6.8,-0.36666666666666664,0.9333333333333332,0.10745526161292969,17281.320999860767,41.0,1.0,5995.148,17858.739,0.0,0.0,0.0,0.0,388.80400000000003,1259.819,0.0,54.952999999999996,0.0,0.0,AS14.19
23,6.8,-0.39999999999999997,0.9333333333333332,0.1058508901028623,19272.490997076042,36.0,1.0,5160.948,21571.132,0.0,0.0,0.0,0.0,393.882,1296.304,0.0,54.952999999999996,0.0,0.0,AS14.19
24,6.8,-0.6,0.9666666666666667,0.10566348712677981,20737.40199732781,33.0,2.0,4581.2660000000005,23974.65,0.0,0.0,229.132,0.0,391.767,907.279,0.0,54.952999999999996,0.0,0.0,AS14.19
25,6.8,-0.5666666666666667,0.9333333333333332,0.10510396458934103,20344.86799836159,33.0,2.0,4529.775000000001,23858.105,0.0,0.0,229.132,0.0,386.725,1004.307,0.0,63.632,0.0,0.0,AS14.19
26,7.6,-0.6,1.0,0.09777529544374908,17075.834998846058,22.0,2.0,2472.965,20788.395,0.0,0.0,229.132,0.0,359.785,871.996,0.0,21.35,0.0,0.0,AS14.19
27,6.4,-0.4666666666666666,1.0,0.09822599598045877,14529.537998199467,24.0,2.0,2208.7709999999997,18524.613,0.0,0.0,229.132,0.0,294.03000000000003,30926.215,0.0,8.679,0.0,0.0,AS14.19
28,6.8,-0.26666666666666666,1.0333333333333334,0.10819221229950128,17540.305997610096,27.0,1.0,2610.0550000000003,15663.608,0.0,0.0,229.132,0.0,287.434,30596.954999999998,0.0,8.679,0.0,0.0,AS14.19
29,6.0,-0.3,1.0333333333333334,0.10972207169845276,15875.51199913025,30.0,2.0,2800.1059999999998,14086.104,0.0,0.0,229.132,0.0,296.36400000000003,30692.174999999996,0.0,8.679,0.0,0.0,AS14.19
30,6.6,-0.2333333333333333,1.0,0.11650070993876739,15532.610999822617,32.0,1.0,3033.775,13097.467,0.0,0.0,0.0,0.0,441.11699999999996,30692.174999999996,0.0,8.679,0.0,0.0,AS14.19
31,7.25,-0.2916666666666667,0.9916666666666667,0.11091033533162518,17091.16299891472,32.0,1.0,3699.929,14721.18,546.49,0.0,0.0,0.0,427.74399999999997,30627.028,0.0,0.0,0.0,3.653,AS14.19
32,7.75,-0.15833333333333335,1.0416666666666667,0.1354346202461911,16733.10599899292,34.0,2.0,5487.612,14481.618,546.49,0.0,0.0,0.0,493.982,30550.814,0.0,0.0,0.0,3.653,AS14.19
